,ethnicity,marital_status,owner_type,gender,use,age,bld_val,year_built,roof_age
1519,African American,Married,Unmarried Woman,Female,Single Family Residence,58.0,226591.0,1995.0,0.0
1520,Western European,Married,Husband and wife,Female,Condominium,62.0,241294.0,1978.0,23.0
1521,Other,Married,Unknown or not provided,Female,Single Family Residence,27.0,153306.0,1990.0,8.0
1522,Western European,Married,Husband and wife,Male,Single Family Residence,69.0,717927.0,1992.0,23.0
1523,Hispanic,Married,Husband and wife,Female,Single Family Residence,62.0,167533.0,1982.0,16.0
1524,Mediterranean,Married,Husband and wife,Female,Single Family Residence,87.0,424499.0,2002.0,13.0
1525,Mediterranean,Married,Husband and wife,Female,Single Family Residence,87.0,424499.0,2002.0,13.0
1526,Mediterranean,Married,Husband and wife,Female,Single Family Residence,87.0,424499.0,2002.0,13.0
1527,Unknown,Unknown,Unmarried Man,Unknown,Condominium,54.78437322207472,148010.0,2001.0,14.0
1528,Hispanic,Single,Unmarried Woman,Female,Single Family Residence,56.0,153237.0,1985.0,16.0
1529,Western European,Single,Husband and wife,Female,Condominium,49.0,76836.0,1984.0,12.0
1530,Hispanic,Unknown,Unknown or not provided,Female,Single Family Residence,55.0,111515.0,1985.0,16.0
1531,Eastern European,Unknown,Unknown or not provided,Male,"Multi-Family Dwellings (Generic, any combination)",34.0,3389300.0,1969.0,2.0
1532,Western European,Separated,Trust,Male,Single Family Residence,35.0,224282.0,1993.0,2.0
1533,Other,Married,Unknown or not provided,Female,Single Family Residence,27.0,153306.0,1990.0,8.0
1534,Other,Unknown,Husband and wife,Unknown,Single Family Residence,54.78437322207472,317947.0,1998.0,16.0
1535,Western European,Married,Unknown or not provided,Female,Single Family Residence,94.0,227947.0,1953.0,0.0
1536,Western European,Married,Trustee,Male,Single Family Residence,96.0,105128.0,1924.0,2.0
1537,Eastern European,Single,Unknown or not provided,Male,Single Family Residence,39.0,110661.0,1923.0,3.0
1538,Western European,Unknown,Unknown or not provided,Female,Single Family Residence,72.0,97266.0,1925.0,16.0
1539,African American,Married,Unknown or not provided,Male,Single Family Residence,59.0,148338.0,1944.0,7.0
1540,Western European,Married,Married Woman,Female,Single Family Residence,45.0,78601.0,1923.0,23.0
1541,Other,Unknown,Unknown or not provided,Female,Single Family Residence,54.78437322207472,160249.0,1963.0,8.0
1542,Western European,Single,Trustee,Female,Single Family Residence,40.0,102347.0,1924.0,15.0
1543,Western European,Single,Unknown or not provided,Male,Single Family Residence,59.0,74462.0,1919.0,23.0
1544,Western European,Married,Husband and wife,Female,Single Family Residence,48.0,169755.0,1987.0,9.0
1545,Unknown,Unknown,Trustee,Unknown,Single Family Residence,54.78437322207472,259106.0,1998.0,0.0
1546,Unknown,Unknown,Unmarried,Unknown,Condominium,54.78437322207472,55385.0,1984.0,2.0
1547,Hispanic,Single,Single / Unmarried,Female,Condominium,62.0,70496.0,1994.0,1.0
1548,East Asian,Married,Husband and wife,Female,Single Family Residence,65.0,194297.0,1998.0,0.0
1549,Western European,Unknown,Unmarried Man,Male,Condominium,52.0,165922.0,2009.0,11.699925539836187
1550,Other,Single,Company/Corporation/Incorporated,Unknown,Condominium,42.0,42518.0,1998.0,16.0
1551,Unknown,Unknown,Single Man,Unknown,Condominium,54.78437322207472,36314.0,1992.0,11.699925539836187
1552,Jewish,Married,Unknown or not provided,Male,Single Family Residence,47.0,186678.0,1997.0,18.0
1553,Unknown,Unknown,Single Woman,Unknown,Single Family Residence,54.78437322207472,175989.0,2002.0,13.0
1554,Unknown,Unknown,Unknown or not provided,Unknown,Condominium,54.78437322207472,70748.0,2000.0,11.699925539836187
1555,African American,Married,Unknown or not provided,Male,Single Family Residence,61.0,116910.0,1969.0,16.0
1556,Western European,Single,Unknown or not provided,Female,Single Family Residence,27.0,150724.0,1947.0,6.0
1557,Western European,Single,Unknown or not provided,Male,Condominium,35.0,165244.0,1993.0,22.0
1558,Mediterranean,Single,Unknown or not provided,Male,Unknown,58.0,2690020.1083089667,1978.6730014713094,11.0
1559,Western European,Single,Unknown or not provided,Male,Single Family Residence,55.0,170514.0,1979.0,16.0
1560,Western European,Single,Unknown or not provided,Female,Single Family Residence,22.0,158290.0,1936.0,23.0
1561,Western European,Unknown,Limited Partnership,Male,"Multi-Family Dwellings (Generic, any combination)",34.0,14693300.0,2002.0,9.0
1562,Western European,Unknown,Limited Partnership,Male,"Multi-Family Dwellings (Generic, any combination)",34.0,14693300.0,2002.0,9.0
1563,Western European,Married,Unknown or not provided,Female,Single Family Residence,46.0,635673.0,1997.0,18.0
1564,Western European,Married,Unknown or not provided,Female,Single Family Residence,46.0,635673.0,1997.0,18.0
1565,Western European,Single,Unknown or not provided,Female,Single Family Residence,67.0,48018.0,1943.0,23.0
1566,Unknown,Unknown,Company/Corporation/Incorporated,Unknown,"Multi-Family Dwellings (Generic, any combination)",54.78437322207472,2348900.0,1911.0,23.0
1567,Western European,Unknown,Unknown or not provided,Male,Single Family Residence,54.78437322207472,132571.0,1926.0,23.0
1568,Western European,Married,Unmarried Woman,Female,Condominium,65.0,180880.0,1991.0,23.0
1569,African American,Single,Unknown or not provided,Male,Single Family Residence,26.0,144118.0,1925.0,10.0
1570,Western European,Married,Unknown or not provided,Male,Single Family Residence,42.0,108793.0,1957.0,23.0
1571,Unknown,Unknown,Company/Corporation/Incorporated,Unknown,Single Family Residence,54.78437322207472,60901.0,1926.0,11.0
1572,Western European,Unknown,Unknown or not provided,Female,Single Family Residence,80.0,68327.0,1950.0,12.0
1573,Western European,Single,Single Woman,Female,Single Family Residence,43.0,42500.0,1927.0,23.0
1574,Western European,Married,Unknown or not provided,Female,Single Family Residence,42.0,222760.0,1995.0,1.0
1575,Western European,Married,Unknown or not provided,Female,Single Family Residence,42.0,222760.0,1995.0,1.0
1576,Western European,Married,Unknown or not provided,Female,Single Family Residence,73.0,224217.0,1986.0,13.0
1577,Jewish,Married,Unknown or not provided,Male,Single Family Residence,36.0,219699.0,1985.0,17.0
1578,Jewish,Married,Unknown or not provided,Male,Single Family Residence,36.0,219699.0,1985.0,17.0
1579,East Asian,Single,Unknown or not provided,Male,Single Family Residence,47.0,234769.0,2001.0,14.0
1580,East Asian,Single,Unknown or not provided,Male,Single Family Residence,47.0,234769.0,2001.0,14.0
1581,Western European,Single,Limited Partnership,Female,"Multi-Family Dwellings (Generic, any combination)",63.0,15367600.0,1983.0,0.0
1582,Unknown,Unknown,Unknown or not provided,Unknown,Single Family Residence,54.78437322207472,181943.0,1998.0,1.0
1583,Western European,Single,Limited Partnership,Female,"Multi-Family Dwellings (Generic, any combination)",63.0,15367600.0,1983.0,0.0
1584,Other,Unknown,Unknown or not provided,Female,Single Family Residence,35.0,522451.0,2014.0,2.0
1585,Other,Unknown,Unknown or not provided,Female,Single Family Residence,35.0,522451.0,2014.0,2.0
1586,Western European,Single,Unknown or not provided,Female,Single Family Residence,57.0,295467.0,1926.0,3.0
1587,Unknown,Unknown,Unknown or not provided,Unknown,Single Family Residence,54.78437322207472,144205.0,1988.0,1.0
1588,Unknown,Unknown,Unknown or not provided,Unknown,Single Family Residence,54.78437322207472,144205.0,1988.0,1.0
1589,Western European,Unknown,Husband and wife,Female,Single Family Residence,54.78437322207472,267068.0,1954.0,23.0
1590,Western European,Unknown,Unknown or not provided,Male,Single Family Residence,54.78437322207472,148568.0,1980.0,14.0
1591,Western European,Married,Unknown or not provided,Female,Single Family Residence,48.0,388189.0,2004.0,11.0
1592,Hispanic,Unknown,Single Woman,Female,Single Family Residence,54.78437322207472,121203.0,1979.0,16.0
1593,Unknown,Unknown,Unknown or not provided,Unknown,"Multi-Family Dwellings (Generic, any combination)",54.78437322207472,225065.0,1968.0,23.0
1594,Hispanic,Unknown,Unknown or not provided,Female,Single Family Residence,54.78437322207472,112294.0,1983.0,3.0
1595,Western European,Unknown,Unknown or not provided,Male,Condominium,54.78437322207472,70162.0,1986.0,16.0
1596,Western European,Married,Unknown or not provided,Female,Single Family Residence,64.0,132448.0,1981.0,0.0
1597,Hispanic,Single,Unknown or not provided,Female,Single Family Residence,61.0,132802.0,1986.0,0.0
1598,Western European,Married,Husband and wife,Male,Single Family Residence,58.0,392855.0,1996.0,16.0
1599,Hispanic,Single,Unknown or not provided,Female,Single Family Residence,83.0,338709.0,2002.0,14.0
1600,Western European,Married,Unknown or not provided,Male,Single Family Residence,46.0,423250.0,1968.0,6.0
1601,Unknown,Unknown,Unknown or not provided,Unknown,Condominium,54.78437322207472,100.0,1971.0,3.0
1602,Other,Single,Single / Unmarried,Female,Single Family Residence,58.0,212548.0,2003.0,12.0
1603,Unknown,Unknown,Trustee,Unknown,"Multi-Family Dwellings (Generic, any combination)",54.78437322207472,336769.0,1942.0,23.0
1604,Western European,Single,Single Man,Male,Single Family Residence,54.0,370536.0,1950.0,0.0
1605,Unknown,Unknown,Company/Corporation/Incorporated,Unknown,"Multi-Family Dwellings (Generic, any combination)",54.78437322207472,503401.0,1925.0,1.0
1606,Western European,Married,Unknown or not provided,Female,Single Family Residence,45.0,270754.0,1953.0,0.0
1607,Western European,Married,Unknown or not provided,Female,Single Family Residence,38.0,150067.0,1980.0,1.0
1608,Hispanic,Unknown,Unknown or not provided,Female,Single Family Residence,54.78437322207472,131124.0,1982.0,16.0
1609,Unknown,Unknown,Single Woman,Unknown,Single Family Residence,54.78437322207472,101024.0,1984.0,16.0
1610,Western European,Married,Unknown or not provided,Female,Single Family Residence,59.0,407423.0,1954.0,24.0
1611,Western European,Single,Single Woman,Female,Single Family Residence,52.0,117221.0,1983.0,16.0
1612,Western European,Married,Unknown or not provided,Female,Single Family Residence,74.0,251048.0,1958.0,3.0
1613,Western European,Married,Husband and wife,Male,Single Family Residence,53.0,1197767.0,2005.0,10.0
1614,Western European,Single,Joint Tenant/Joint Tenant with right of Survivorship,Male,Condominium,20.0,184585.0,2000.0,16.0
1615,Western European,Single,Unknown or not provided,Female,Single Family Residence,94.0,137848.0,1978.0,3.0
1616,Unknown,Unknown,Unknown or not provided,Unknown,Single Family Residence,54.78437322207472,97520.0,1983.0,17.0
1617,Hispanic,Single,Married,Male,Single Family Residence,84.0,78589.0,1985.0,4.0
1618,Unknown,Unknown,Single Man,Unknown,Condominium,54.78437322207472,108027.0,2001.0,15.0
1619,African American,Single,Single Woman,Female,Single Family Residence,63.0,132929.0,1990.0,1.0
1620,Western European,Married,Trustee,Female,Single Family Residence,64.0,197928.0,1949.0,23.0
1621,Western European,Married,Husband and wife,Female,Single Family Residence,94.0,144246.0,1983.0,16.0
1622,Other,Single,Single Woman,Male,Condominium,63.0,164271.0,2004.0,11.0
1623,Unknown,Unknown,Unknown or not provided,Unknown,Single Family Residence,54.78437322207472,160198.0,1978.0,16.0
1624,Western European,Single,Life Estate,Female,Single Family Residence,75.0,145242.0,1978.0,17.0
1625,Western European,Unknown,Limited Partnership,Female,Single Family Residence,42.0,114886.0,1982.0,4.0
1626,Unknown,Unknown,Unknown or not provided,Unknown,Single Family Residence,54.78437322207472,261712.0,1995.0,1.0
1627,Western European,Single,Unknown or not provided,Female,Single Family Residence,42.0,558712.0,2014.0,23.0
1628,Unknown,Unknown,Unknown or not provided,Unknown,Single Family Residence,54.78437322207472,147388.0,1996.0,0.0
1629,Eastern European,Single,Single Woman,Female,Single Family Residence,40.0,194984.0,1982.0,0.0
1630,African American,Married,Husband and wife,Female,Single Family Residence,37.0,107763.0,1986.0,17.0
1631,Hispanic,Married,Trustee,Female,Single Family Residence,61.0,96753.0,1979.0,17.0
1632,Eastern European,Married,Joint Tenant/Joint Tenant with right of Survivorship,Female,Condominium,48.0,148010.0,2001.0,14.0
1633,Western European,Married,Unknown or not provided,Female,Condominium,37.0,169725.0,2005.0,10.0
1634,Unknown,Unknown,Unknown or not provided,Unknown,Single Family Residence,54.78437322207472,182446.0,1995.0,2.0
1635,Other,Unknown,Single Man,Male,Single Family Residence,54.78437322207472,197127.0,2000.0,15.0
1636,Western European,Married,Husband and wife,Female,Single Family Residence,42.0,149399.0,1986.0,10.0
1637,Western European,Married,Husband and wife,Female,Single Family Residence,42.0,149399.0,1986.0,10.0
1638,Eastern European,Married,Unknown or not provided,Female,Single Family Residence,48.0,354835.0,1996.0,1.0
1639,Eastern European,Married,Unknown or not provided,Female,Single Family Residence,48.0,354835.0,1996.0,1.0
1640,Western European,Unknown,Husband and wife,Female,Condominium,54.78437322207472,167798.0,2005.0,11.0
1641,Unknown,Unknown,Unknown or not provided,Unknown,Single Family Residence,54.78437322207472,134409.0,1981.0,13.0
1642,Mediterranean,Unknown,Unknown or not provided,Male,Single Family Residence,58.0,336999.0,2006.0,10.0
1643,Western European,Married,Unmarried Man,Male,Single Family Residence,45.0,227195.0,1998.0,1.0
1644,Hispanic,Unknown,Single Man,Female,Single Family Residence,42.0,173932.0,2000.0,15.0
1645,Hispanic,Married,Limited Partnership,Female,Single Family Residence,68.0,179928.0,1986.0,11.0
1646,Western European,Married,Single Woman,Female,Single Family Residence,56.0,308721.0,1997.0,15.0
1647,Unknown,Unknown,Unknown or not provided,Unknown,Single Family Residence,54.78437322207472,115751.0,1979.0,9.0
1648,Western European,Separated,Married Woman,Female,Single Family Residence,45.0,294029.0,2004.0,11.0
1649,Scandinavian,Unknown,Unknown or not provided,Male,Single Family Residence,54.78437322207472,315212.0,1997.0,16.0
1650,Western European,Single,Unknown or not provided,Male,Single Family Residence,75.0,275414.0,1998.0,16.0
1651,Western European,Unknown,Unknown or not provided,Female,Single Family Residence,46.0,656217.0,2006.0,9.0
1652,Western European,Single,Unknown or not provided,Male,Single Family Residence,75.0,275414.0,1998.0,16.0
1653,Western European,Married,Estate,Female,Single Family Residence,41.0,149996.0,1981.0,17.0
1654,Unknown,Unknown,Unknown or not provided,Unknown,Single Family Residence,54.78437322207472,107512.0,1982.0,3.0
1655,Western European,Unknown,Unknown or not provided,Female,Condominium,54.78437322207472,148010.0,2001.0,15.0
1656,Western European,Single,Unknown or not provided,Female,Single Family Residence,37.0,138187.0,1978.0,16.0
1657,Unknown,Unknown,Unknown or not provided,Unknown,Single Family Residence,54.78437322207472,107512.0,1982.0,3.0
1658,Hispanic,Unknown,Unknown or not provided,Female,Single Family Residence,54.78437322207472,116372.0,1986.0,10.0
1659,Western European,Married,Single Woman,Female,Single Family Residence,47.0,113748.0,1985.0,16.0
1660,Western European,Married,Unknown or not provided,Male,Condominium,56.0,164469.0,2007.0,8.0
1661,Eastern European,Single,Unknown or not provided,Female,Single Family Residence,37.0,373444.0,1998.0,1.0
1662,Eastern European,Single,Unknown or not provided,Female,Single Family Residence,37.0,373444.0,1998.0,1.0
1663,Hispanic,Single,Unknown or not provided,Female,Single Family Residence,43.0,181795.0,1989.0,10.0
1664,Western European,Married,Single Man,Male,Condominium,54.0,126779.0,2005.0,10.0
1665,Unknown,Unknown,Unknown or not provided,Unknown,Single Family Residence,54.78437322207472,208083.0,1960.0,1.0
